feature_id,phylum,matched,LipidMolec,LipidID,ClassKey,SubClassKey,Adduct,Grade,IDScore,tier,ls_ppm_diff,ls_rt_diff,n_samples_detected,n_candidates,IonFormula
A15_89530,Streptophyta,False,,,,,,,,,,,,,
A15_98424,Streptophyta,False,,,,,,,,,,,,,
A15_59883,Streptophyta,True,TG(30:4_4:0)+OO:(s),TG(30:4_4:0)+NH4+OO:(s),TG,triacyl,M+NH4,C,0.0906648840509841,bronze,0.1024422709420092,0.0009320999999999,1.0,1.0,C37 H66 N1 O8
A15_37304,Streptophyta,True,TG(17:2_4:0_4:0),TG(17:2_4:0_4:0)+NH4,TG,triacyl,M+NH4,C,0.1086959343509013,silver,2.6899591212062397,0.1259254000000007,4.0,2.0,C28 H52 N1 O6
A15_93391,Ascomycota,False,,,,,,,,,,,,,
A15_89294,Ascomycota,False,,,,,,,,,,,,,
A15_205834,Streptophyta,True,DGDG(8:0_22:1),DGDG(8:0_22:1)+Na,DGDG,Digalactosyldiacylglycerol,M+Na,C,0.0387909745888773,bronze,0.9796719715532936,0.2143979420127095,1.0,1.0,C45 H82 Na1 O15
A15_208394,Streptophyta,True,TG(49:15_18:3),TG(49:15_18:3)+NH4,TG,triacyl,M+NH4,C,0.7503126089493724,silver,0.512162402056429,0.1921469999999985,7.0,1.0,C70 H104 N1 O6
A15_91985,Streptophyta,False,,,,,,,,,,,,,
A15_174382,Streptophyta,True,DG(16:0_18:3),DG(16:0_18:3)+NH4,DG,diacyl,M+NH4,A,1.4863156275784153,gold,1.6018116433071838,0.0112554314629065,8.0,10.0,C37 H70 N1 O5
A15_18126,Basidiomycota,False,,,,,,,,,,,,,
A15_20226,Streptophyta,False,,,,,,,,,,,,,
A15_75634,Streptophyta,True,PG(16:1_18:4),PG(16:1_18:4)+NH4,PG,diacyl,M+NH4,A,0.321007625790136,silver,1.8412194491984024,0.0801064000000009,1.0,2.0,C40 H73 N1 O10 P1
A15_106263,Streptophyta,False,,,,,,,,,,,,,
A15_192927,Streptophyta,False,,,,,,,,,,,,,
A15_125443,Streptophyta,True,DG(P-18:4_16:2),DG(P-18:4_16:2)+H,DG,alkenyl-acyl,M+H,C,0.8027214319414782,bronze,2.790909114328348,0.1846777250669991,1.0,1.0,C37 H61 O4
A15_98145,Basidiomycota,False,,,,,,,,,,,,,
A15_201669,Streptophyta,True,TG(39:6_13:0)+O:(s),TG(39:6_13:0)+Na+O:(s),TG,triacyl,M+Na,C,0.1092966790943698,bronze,0.2754303026178464,0.2148450000000004,1.0,2.0,C55 H94 Na1 O7
A15_8968,Streptophyta,False,,,,,,,,,,,,,
A15_168847,Streptophyta,False,,,,,,,,,,,,,
A15_16374,Bacillota,False,,,,,,,,,,,,,
A15_97162,Streptophyta,False,,,,,,,,,,,,,
A15_129030,Streptophyta,True,TG(9:0_9:0_18:3)+O:(s),TG(9:0_9:0_18:3)+NH4+O:(s),TG,triacyl,M+NH4,B,0.5313577473918343,gold,0.8344756983457663,0.2367221329683246,8.0,7.0,C39 H72 N1 O7
A15_59777,Streptophyta,False,,,,,,,,,,,,,
A15_139819,Bacillota,False,,,,,,,,,,,,,
A15_128339,Basidiomycota,True,PE(18:2_18:2),PE(18:2_18:2)+H,PE,diacyl,M+H,A,1.462576992401433,gold,2.6495693590290506,0.1360006771963089,18.0,11.0,C41 H75 N1 O8 P1
A15_20053,Streptophyta,False,,,,,,,,,,,,,
A15_85045,Streptophyta,False,,,,,,,,,,,,,
A15_12697,Bacillota,False,,,,,,,,,,,,,
A15_126202,Ascomycota,True,TG(18:2_16:0),TG(18:2_16:0)+Na,TG,triacyl,M+Na,C,1.2825579290132405,silver,2.286477124677859,0.23316767572177,2.0,6.0,C37 H66 Na1 O6
A15_124803,Ascomycota,True,TG(18:2_16:0),TG(18:2_16:0)+Na,TG,triacyl,M+Na,C,1.2825579290132405,silver,2.5470106722931725,0.1325676757217699,2.0,7.0,C37 H66 Na1 O6
A15_124530,Streptophyta,True,PG(16:0_16:1),PG(16:0_16:1)+Na,PG,diacyl,M+Na,A,0.4216401585510486,gold,0.9655218634719503,0.269088,5.0,5.0,C38 H73 Na1 O10 P1
A15_185785,Streptophyta,True,TG(16:0_18:2_18:3)+O:(s),TG(16:0_18:2_18:3)+Na+O:(s),TG,triacyl,M+Na,B,1.2793268718302593,gold,0.2835115842935602,0.1994679403644248,2.0,4.0,C55 H96 Na1 O7
A15_79087,Streptophyta,False,,,,,,,,,,,,,
A15_224970,Bacillota,False,,,,,,,,,,,,,
A15_147151,Streptophyta,True,PG(16:0_18:2),PG(16:0_18:2)+H,PG,diacyl,M+H,A,0.3442367956733563,gold,1.488787865054461,0.0093049999999994,3.0,3.0,C40 H76 O10 P1
A15_162253,Streptophyta,False,,,,,,,,,,,,,
A15_62820,Streptophyta,False,,,,,,,,,,,,,
A15_184142,Streptophyta,True,Cer(d18:2_24:1)+O:(s),Cer(d18:2_24:1)+H+O:(s),Cer,acylsphingosines,M+H,C,0.1290027419981054,bronze,3.142931392358424,0.1260923513414233,1.0,1.0,C42 H80 N1 O4
A15_121094,Bacillota,False,,,,,,,,,,,,,
A15_164646,Streptophyta,True,MGDG(18:1_20:4),MGDG(18:1_20:4)+NH4,MGDG,Monogalactosyldiacylglycerol,M+NH4,A,1.0863181719281123,gold,4.193515463996844,0.0737105517058953,7.0,4.0,C47 H84 N1 O10
A15_150255,Streptophyta,False,,,,,,,,,,,,,
A15_154258,Ascomycota,False,,,,,,,,,,,,,
A15_98676,Bacillota,True,MGDG(15:0_15:0),MGDG(15:0_15:0)+Na,MGDG,Monogalactosyldiacylglycerol,M+Na,C,0.0852842161368374,bronze,0.8184741584164696,0.0005821237539933,1.0,1.0,C39 H74 Na1 O10
A15_1863,Streptophyta,False,,,,,,,,,,,,,
A15_158006,Streptophyta,True,DG(18:2_20:4),DG(18:2_20:4)+H,DG,diacyl,M+H,A,0.6883151680716422,gold,1.7106953490729635,0.0212070000000004,3.0,3.0,C41 H69 O5
A15_167029,Streptophyta,True,DG(O-18:4_16:0),DG(O-18:4_16:0)+H,DG,alkyl-acyl,M+H,C,0.7203009980794515,silver,0.6765263557439795,0.029015984925607,10.0,4.0,C37 H67 O4
A15_111335,Streptophyta,False,,,,,,,,,,,,,
A15_123727,Streptophyta,True,TG(18:2_16:1),TG(18:2_16:1)+NH4,TG,triacyl,M+NH4,B,0.387370441606853,gold,2.3141135084255318,0.1498340000000002,3.0,3.0,C37 H68 N1 O6
A15_2709,Streptophyta,False,,,,,,,,,,,,,
A15_171224,Streptophyta,False,,,,,,,,,,,,,
A15_116483,Streptophyta,False,,,,,,,,,,,,,
A15_180532,Bacillota,True,PE(18:0_15:0),PE(18:0_15:0)+H,PE,diacyl,M+H,B,0.8920579229203356,gold,1.5726380784049114,0.2041888693493909,3.0,3.0,C38 H77 N1 O8 P1
A15_63328,Basidiomycota,True,DG(O-25:6),DG(O-25:6)+NH4,DG,alkyl-acyl,M+NH4,C,0.3404227989864034,silver,1.0294663095935028,0.268228241362725,2.0,1.0,C28 H48 N1 O4
A15_65642,Basidiomycota,False,,,,,,,,,,,,,
A15_201584,Streptophyta,False,,,,,,,,,,,,,
A15_200885,Streptophyta,False,,,,,,,,,,,,,
A15_55797,Streptophyta,True,TG(11:0_18:3),TG(11:0_18:3)+NH4,TG,triacyl,M+NH4,C,0.3163417351645375,silver,0.1307752528170238,0.2448485999999992,2.0,2.0,C32 H58 N1 O6
A15_181448,Streptophyta,False,,,,,,,,,,,,,
A15_22371,Streptophyta,True,LPC(20:4),LPC(20:4)+Na,LPC,monoacyl,M+Na,C,1.0,silver,1.44115003656642,0.0805332063423525,17.0,2.0,C28 H50 N1 Na1 O7 P1
A15_89510,Streptophyta,True,PG(21:2_16:2),PG(21:2_16:2)+NH4,PG,diacyl,M+NH4,C,0.0753742856259057,bronze,2.0918295822917528,0.120340800000001,1.0,1.0,C43 H81 N1 O10 P1
A15_79410,Bacillota,False,,,,,,,,,,,,,
A15_114082,Streptophyta,True,DG(18:2_24:7),DG(18:2_24:7)+H,DG,diacyl,M+H,C,0.18708270060641,bronze,1.6900670315261463,0.0710597919191915,1.0,1.0,C45 H71 O5
A15_179410,Bacillota,True,TG(33:1_4:0)+OO:(s),TG(33:1_4:0)+Na+OO:(s),TG,triacyl,M+Na,C,0.3107511340410042,bronze,0.4630168112984313,0.1640617157232675,1.0,1.0,C40 H74 Na1 O8
A15_180472,Bacillota,True,TG(33:1_4:0)+OO:(s),TG(33:1_4:0)+Na+OO:(s),TG,triacyl,M+Na,C,0.3107511340410042,bronze,0.1384359730476251,0.1418617157232695,1.0,1.0,C40 H74 Na1 O8
A15_144029,Streptophyta,True,DG(16:1_18:3),DG(16:1_18:3)+H,DG,diacyl,M+H,A,1.0547602215006515,gold,0.5297621461213483,0.1076167799230756,10.0,13.0,C37 H65 O5
A15_166747,Ascomycota,True,PA(27:0_16:0),PA(27:0_16:0)+NH4,PA,diacyl,M+NH4,C,0.0395231456925394,bronze,2.902646427486519,0.0890976962490501,1.0,2.0,C46 H95 N1 O8 P1
A15_16257,Ascomycota,True,LPC(20:5),LPC(20:5)+H,LPC,monoacyl,M+H,C,3.1675771996313538,silver,3.666109055544665,0.225496751141665,21.0,6.0,C28 H49 N1 O7 P1
A15_170249,Ascomycota,True,PA(25:0_18:0),PA(25:0_18:0)+NH4,PA,diacyl,M+NH4,C,0.0417225616393225,bronze,2.789086456254377,0.0099770000000027,1.0,2.0,C46 H95 N1 O8 P1
A15_166674,Bacillota,True,Cer(d18:2_16:0),Cer(d18:2_16:0)+H-H2O,Cer,acylsphingosines,M+H-H2O,C,1.1643836969020986,silver,1.668403196641182,0.0657010000000006,4.0,2.0,C34 H64 N1 O2
A15_162289,Bacillota,True,Cer(d18:2_16:0),Cer(d18:2_16:0)+H-H2O,Cer,acylsphingosines,M+H-H2O,C,1.1643836969020986,silver,1.4523929821579118,0.1469989999999992,4.0,4.0,C34 H64 N1 O2
A15_167915,Bacillota,True,Cer(d18:2_16:0),Cer(d18:2_16:0)+H-H2O,Cer,acylsphingosines,M+H-H2O,C,1.1643836969020986,silver,1.6182579764788816,0.0969010000000007,4.0,2.0,C34 H64 N1 O2
A15_21662,Streptophyta,True,MG(18:2),MG(18:2)+H,MG,monoacyl,M+H,A,0.4903279375945701,gold,0.866981799163918,0.0513250999999996,11.0,2.0,C21 H39 O4
A15_178968,Streptophyta,False,,,,,,,,,,,,,
A15_27380,Streptophyta,False,,,,,,,,,,,,,
A15_165526,Streptophyta,False,,,,,,,,,,,,,
A15_34503,Basidiomycota,True,DG(25:6),DG(25:6)+H,DG,diacyl,M+H,C,0.1385862069975541,silver,1.6082069855915928,0.1415953535388761,2.0,1.0,C28 H43 O5
A15_133237,Streptophyta,False,,,,,,,,,,,,,
A15_171199,Streptophyta,False,,,,,,,,,,,,,
A15_50955,Streptophyta,False,,,,,,,,,,,,,
A15_102925,Streptophyta,True,PG(18:2_18:2),PG(18:2_18:2)+NH4,PG,diacyl,M+NH4,A,0.5424547469529953,gold,0.7457612980109631,0.1445865063736828,3.0,5.0,C42 H79 N1 O10 P1
A15_53346,Streptophyta,False,,,,,,,,,,,,,
A15_29103,Mucoromycota,True,LPC(19:2),LPC(19:2)+H,LPC,monoacyl,M+H,C,2.174200952208652,silver,0.6382360395954715,0.0586331595268752,13.0,2.0,C27 H53 N1 O7 P1
A15_174616,Bacillota,False,,,,,,,,,,,,,
A15_84273,Streptophyta,False,,,,,,,,,,,,,
A15_54911,Streptophyta,False,,,,,,,,,,,,,
A15_30581,Streptophyta,False,,,,,,,,,,,,,
A15_73760,Streptophyta,False,,,,,,,,,,,,,
A15_212975,Streptophyta,True,DG(15:0_25:1),DG(15:0_25:1)+NH4,DG,diacyl,M+NH4,C,0.5702097878467178,silver,1.2831354269121076,0.2335942805381456,2.0,2.0,C43 H86 N1 O5
A15_149149,Streptophyta,True,PC(36:5),PC(36:5)+H,PC,diacyl,M+H,C,3.19722457733622,silver,1.2358227186721682,0.0745409327521304,42.0,9.0,C44 H79 N1 O8 P1
A15_101487,Streptophyta,True,PG(16:0_16:0),PG(16:0_16:0)+Na,PG,diacyl,M+Na,A,0.159522337967461,silver,0.4814381920674921,0.1761412,1.0,3.0,C38 H75 Na1 O10 P1
A15_142630,Pseudomonadota,True,PG(O-17:2_16:1),PG(O-17:2_16:1)+NH4,PG,alkyl-acyl,M+NH4,C,0.0130092591469368,bronze,4.247292189334171,0.0945214166666659,1.0,1.0,C39 H77 N1 O9 P1
A15_138584,Basidiomycota,True,Cer(d16:0_17:2),Cer(d16:0_17:2)+H-H2O,Cer,acylsphingosines,M+H-H2O,C,0.0778487149636072,bronze,1.850364933165556,0.0077197514903453,1.0,2.0,C33 H62 N1 O2
A15_26582,Ascomycota,False,,,,,,,,,,,,,
A15_211096,Streptophyta,False,,,,,,,,,,,,,
A15_171975,Streptophyta,False,,,,,,,,,,,,,
A15_104598,Bacillota,False,,,,,,,,,,,,,
A15_199460,Streptophyta,True,MePC(39:9),MePC(39:9)+H,MePC,diacyl,M+H,C,1.0,silver,1.667432032522302,0.0454929999999969,3.0,1.0,C48 H80 N1 O8 P1
A15_66026,Streptophyta,False,,,,,,,,,,,,,
A15_81158,Streptophyta,True,DG(O-26:5),DG(O-26:5)+H,DG,alkyl-acyl,M+H,C,0.375806920126151,silver,1.7441232552537496,0.2828405151515136,3.0,2.0,C29 H49 O4
A15_60807,Basidiomycota,False,,,,,,,,,,,,,
A15_201919,Streptophyta,True,TG(16:0_18:3_18:3)+O:(s),TG(16:0_18:3_18:3)+NH4+O:(s),TG,triacyl,M+NH4,B,0.1701421270173717,silver,1.0528148110911202,0.2574240000000003,1.0,2.0,C55 H98 N1 O7
A15_45816,Streptophyta,False,,,,,,,,,,,,,
A15_154880,Streptophyta,True,DG(18:0_18:4),DG(18:0_18:4)+H,DG,diacyl,M+H,A,0.8348536827120855,gold,0.7357534820830833,0.018918669851379,5.0,4.0,C39 H69 O5
A15_99370,Streptophyta,False,,,,,,,,,,,,,
A15_7067,Streptophyta,False,,,,,,,,,,,,,
A15_141569,Streptophyta,False,,,,,,,,,,,,,
A15_120327,Streptophyta,True,PA(22:6_18:1),PA(22:6_18:1)+NH4,PA,diacyl,M+NH4,C,0.1065665067530307,bronze,4.741952156464198,0.0259832951949441,1.0,5.0,C43 H75 N1 O8 P1
A15_20755,Streptophyta,False,,,,,,,,,,,,,
A15_49351,Ascomycota,False,,,,,,,,,,,,,
A15_153,Streptophyta,False,,,,,,,,,,,,,
A15_130733,Streptophyta,True,DG(18:2_18:3),DG(18:2_18:3)+NH4,DG,diacyl,M+NH4,A,0.4623876319813572,gold,0.8261770781393044,0.2116979762987014,2.0,1.0,C39 H70 N1 O5
A15_57254,Streptophyta,False,,,,,,,,,,,,,
A15_87206,Streptophyta,False,,,,,,,,,,,,,
A15_76697,Streptophyta,False,,,,,,,,,,,,,
A15_40131,Streptophyta,False,,,,,,,,,,,,,
A15_56536,Streptophyta,False,,,,,,,,,,,,,
A15_203729,Streptophyta,True,DG(O-15:1_24:1),DG(O-15:1_24:1)+NH4,DG,alkyl-acyl,M+NH4,C,0.2241879730591105,bronze,0.3145259067110711,0.1118503731899096,1.0,1.0,C42 H84 N1 O4
A15_211910,Streptophyta,False,,,,,,,,,,,,,
A15_173774,Pseudomonadota,True,TG(22:4_4:0_18:1)+OO:(s),TG(22:4_4:0_18:1)+Na+OO:(s),TG,triacyl,M+Na,C,0.0828824179486161,bronze,2.209986470407044,0.0815009999999993,1.0,2.0,C47 H80 Na1 O8
A15_174537,Pseudomonadota,True,TG(22:4_4:0_18:1)+OO:(s),TG(22:4_4:0_18:1)+Na+OO:(s),TG,triacyl,M+Na,C,0.0828824179486161,bronze,2.0113866779046403,0.0913010000000014,1.0,2.0,C47 H80 Na1 O8
A15_170787,Pseudomonadota,True,TG(24:5_4:0_16:0)+OO:(s),TG(24:5_4:0_16:0)+Na+OO:(s),TG,triacyl,M+Na,C,0.3172103841443436,bronze,1.6194804072159528,0.0113769999999995,1.0,3.0,C47 H80 Na1 O8
A15_172607,Pseudomonadota,True,TG(22:4_4:0_18:1)+OO:(s),TG(22:4_4:0_18:1)+Na+OO:(s),TG,triacyl,M+Na,C,0.0828824179486161,bronze,2.0993739179679745,0.0605010000000021,1.0,3.0,C47 H80 Na1 O8
A15_174594,Streptophyta,False,,,,,,,,,,,,,
A15_53374,Streptophyta,False,,,,,,,,,,,,,
A15_87428,Streptophyta,True,TG(P-5:0_22:7_10:0),TG(P-5:0_22:7_10:0)+H,TG,alkenyl-acyl,M+H,C,0.1816471227584135,bronze,1.9016849257824608,0.0036237695501721,1.0,2.0,C40 H63 O5
A15_7370,Streptophyta,False,,,,,,,,,,,,,
A15_220041,Streptophyta,True,DG(O-25:6_18:2),DG(O-25:6_18:2)+NH4,DG,alkyl-acyl,M+NH4,C,0.1818200363482224,silver,0.673977275823266,0.0417150000000035,2.0,3.0,C46 H80 N1 O4
A15_115103,Streptophyta,True,DG(15:2_16:1),DG(15:2_16:1)+NH4,DG,diacyl,M+NH4,B,0.3253656876063258,silver,0.35715116684534,0.1173610000000007,1.0,1.0,C34 H64 N1 O5
A15_202314,Streptophyta,True,TG(49:16_18:3),TG(49:16_18:3)+NH4,TG,triacyl,M+NH4,B,0.5384340620654079,gold,0.4656032102145948,0.0561288753758617,7.0,1.0,C70 H102 N1 O6
A15_58407,Streptophyta,False,,,,,,,,,,,,,
A15_167852,Streptophyta,False,,,,,,,,,,,,,
A15_150175,Pseudomonadota,True,TG(26:6_20:5),TG(26:6_20:5)+NH4,TG,triacyl,M+NH4,C,0.2077747321314295,bronze,0.4044320991733304,0.1079384116865878,1.0,1.0,C49 H76 N1 O6
A15_2552,Streptophyta,True,TG(22:2_4:0)+O:(s),TG(22:2_4:0)+NH4+O:(s),TG,triacyl,M+NH4,C,0.0621921116307899,bronze,2.9731085658032548,0.1339468999999999,1.0,1.0,C29 H54 N1 O7
A15_161055,Pseudomonadota,True,PS(35:2),PS(35:2)+H,PS,diacyl,M+H,C,0.8301845011949767,silver,0.3521651796511863,0.2597182522266195,2.0,3.0,C41 H77 N1 O10 P1
A15_159485,Pseudomonadota,True,PS(35:2),PS(35:2)+H,PS,diacyl,M+H,C,1.1521711779451365,silver,0.0596120911281619,0.2684029335098472,7.0,4.0,C41 H77 N1 O10 P1
A15_128845,Streptophyta,True,DG(15:2_16:0),DG(15:2_16:0)+H,DG,diacyl,M+H,B,0.4177535435454353,gold,1.4274926795400102,0.0290265000000005,3.0,3.0,C34 H63 O5
A15_106439,Streptophyta,False,,,,,,,,,,,,,
A15_182770,Streptophyta,False,,,,,,,,,,,,,
A15_29928,Streptophyta,False,,,,,,,,,,,,,
A15_98282,Basidiomycota,True,PG(P-18:4_17:1),PG(P-18:4_17:1)+NH4,PG,alkenyl-acyl,M+NH4,C,0.0543402828196414,bronze,1.2318016878176754,0.1092172634362551,2.0,3.0,C41 H75 N1 O9 P1
A15_217421,Methanobacteriota,True,TG(34:0_15:2),TG(34:0_15:2)+NH4,TG,triacyl,M+NH4,C,0.2173430115700713,bronze,0.136612378174153,0.080252999999999,1.0,1.0,C52 H100 N1 O6
A15_44706,Streptophyta,False,,,,,,,,,,,,,
A15_113819,Streptophyta,False,,,,,,,,,,,,,
A15_47623,Streptophyta,False,,,,,,,,,,,,,
A15_76811,Streptophyta,False,,,,,,,,,,,,,
A15_190507,Heterolobosea,False,,,,,,,,,,,,,
A15_114260,Streptophyta,False,,,,,,,,,,,,,
A15_152542,Streptophyta,True,TG(18:1_16:0),TG(18:1_16:0)+NH4,TG,triacyl,M+NH4,B,0.931308676918924,gold,0.4009183573229685,0.2343101669209488,7.0,10.0,C37 H72 N1 O6
A15_155311,Streptophyta,True,TG(18:4_8:0_16:1)+O:(s),TG(18:4_8:0_16:1)+NH4+O:(s),TG,triacyl,M+NH4,C,0.1713833871889306,bronze,2.5028632386625422,0.0266029999999997,1.0,1.0,C45 H80 N1 O7
A15_67728,Streptophyta,True,TG(16:1_18:3)+O:(s),TG(16:1_18:3)+Na+O:(s),TG,triacyl,M+Na,C,0.2428500255039198,bronze,0.814909812784421,0.1005078000000008,1.0,2.0,C37 H62 Na1 O7
A15_201099,Streptophyta,True,TG(18:3_18:3_18:3)+O:(s),TG(18:3_18:3_18:3)+NH4+O:(s),TG,triacyl,M+NH4,A,1.616743396179337,gold,1.5534494916451072,0.2556214919492028,10.0,10.0,C57 H96 N1 O7
A15_163216,Bacillota,False,,,,,,,,,,,,,
A15_161096,Bacillota,False,,,,,,,,,,,,,
A15_89783,Streptophyta,False,,,,,,,,,,,,,
A15_156813,Streptophyta,False,,,,,,,,,,,,,
A15_211961,Streptophyta,True,DG(15:0_25:1),DG(15:0_25:1)+NH4,DG,diacyl,M+NH4,C,0.5702097878467178,silver,1.197009048379223,0.2737942805381443,2.0,2.0,C43 H86 N1 O5
A15_76756,Streptophyta,False,,,,,,,,,,,,,
A15_140344,Streptophyta,False,,,,,,,,,,,,,
A15_187201,Basidiomycota,True,PC(39:2),PC(39:2)+H,PC,diacyl,M+H,C,0.8884204566125599,silver,0.6090057857835385,0.0253380000000014,5.0,3.0,C47 H91 N1 O8 P1
A15_99766,Streptophyta,False,,,,,,,,,,,,,
A15_27130,Streptophyta,False,,,,,,,,,,,,,
A15_169489,Streptophyta,False,,,,,,,,,,,,,
A15_107374,Streptophyta,False,,,,,,,,,,,,,
A15_140514,Bacillota,True,DG(O-13:0_17:2),DG(O-13:0_17:2)+H,DG,alkyl-acyl,M+H,C,0.74791607877536,silver,0.9836508639918864,0.2794708840468001,11.0,2.0,C33 H63 O4
A15_129231,Streptophyta,False,,,,,,,,,,,,,
A15_81926,Streptophyta,True,TG(27:8_4:0_5:0),TG(27:8_4:0_5:0)+H,TG,triacyl,M+H,C,0.2293628214964886,bronze,1.7017924457613207,0.1602190999999999,1.0,1.0,C39 H59 O6
A15_37242,Ascomycota,True,LPC(18:2),LPC(18:2)+Na,LPC,monoacyl,M+Na,C,0.2358915609991242,silver,4.391628068936743,0.1554573598449993,3.0,1.0,C26 H50 N1 Na1 O7 P1
A15_120461,Streptophyta,False,,,,,,,,,,,,,
A15_171220,Streptophyta,True,TG(23:1_18:2)+O:(s),TG(23:1_18:2)+NH4+O:(s),TG,triacyl,M+NH4,C,0.2440712192957106,bronze,0.5641909461172613,0.1110760000000006,1.0,2.0,C44 H82 N1 O7
A15_217234,Streptophyta,False,,,,,,,,,,,,,
A15_71749,Streptophyta,False,,,,,,,,,,,,,
A15_132447,Streptophyta,True,PG(16:0_18:3),PG(16:0_18:3)+NH4,PG,diacyl,M+NH4,A,1.2136518655519426,gold,0.921475625388996,0.0826399272736697,8.0,6.0,C40 H77 N1 O10 P1
A15_27969,Streptophyta,False,,,,,,,,,,,,,
A15_134684,Streptophyta,True,DGDG(16:2_18:2),DGDG(16:2_18:2)+NH4,DGDG,Digalactosyldiacylglycerol,M+NH4,A,1.3499295647648744,gold,1.2834266605114324,0.1303171556124045,3.0,7.0,C49 H88 N1 O15
A15_203642,Streptophyta,False,,,,,,,,,,,,,
A15_211289,Streptophyta,False,,,,,,,,,,,,,
A15_129005,Streptophyta,True,PG(33:3),PG(33:3)+NH4,PG,diacyl,M+NH4,C,0.9061225501524924,silver,1.7815282045936174,0.1754891372342104,5.0,2.0,C39 H75 N1 O10 P1
A15_142651,Streptophyta,False,,,,,,,,,,,,,
A15_174278,Streptophyta,False,,,,,,,,,,,,,
A15_157071,Streptophyta,True,TG(18:4_8:0_16:1)+O:(s),TG(18:4_8:0_16:1)+NH4+O:(s),TG,triacyl,M+NH4,C,0.1713833871889306,bronze,1.7943084301952013,0.0695969999999999,1.0,1.0,C45 H80 N1 O7
A15_190027,Streptophyta,False,,,,,,,,,,,,,
A15_77284,Streptophyta,True,DG(26:5),DG(26:5)+NH4,DG,diacyl,M+NH4,C,0.2111960818087929,bronze,1.9911874929633089,0.0132900397770985,1.0,3.0,C29 H50 N1 O5
A15_184211,Ascomycota,False,,,,,,,,,,,,,
A15_161395,Streptophyta,False,,,,,,,,,,,,,
A15_169209,Streptophyta,False,,,,,,,,,,,,,
A15_225499,Streptophyta,False,,,,,,,,,,,,,
A15_104331,Streptophyta,True,PG(15:2_16:0),PG(15:2_16:0)+NH4,PG,diacyl,M+NH4,C,0.6765368933694641,silver,0.8261558594895916,0.152230900000001,6.0,2.0,C37 H73 N1 O10 P1
A15_86761,Streptophyta,False,,,,,,,,,,,,,
A15_81033,Streptophyta,False,,,,,,,,,,,,,
A15_103906,Streptophyta,True,DGDG(16:3_18:3),DGDG(16:3_18:3)+NH4,DGDG,Digalactosyldiacylglycerol,M+NH4,A,0.9059374506218816,gold,0.9536204864539364,0.2531119587488746,10.0,4.0,C49 H84 N1 O15
A15_154649,Streptophyta,True,PC(40:9),PC(40:9)+H,PC,diacyl,M+H,C,2.602349996594925,silver,0.1111105417806288,0.0632455497074122,4.0,2.0,C48 H79 N1 O8 P1
A15_191048,Bacillota,True,Cer(d18:0_18:0),Cer(d18:0_18:0)+H,Cer,acylsphinganines,M+H,C,0.6754290993283554,silver,0.20965622976056,0.1013257194794832,7.0,5.0,C36 H74 N1 O3
A15_193628,Bacillota,True,Cer(d18:0_18:0),Cer(d18:0_18:0)+H,Cer,acylsphinganines,M+H,C,0.6754290993283554,silver,0.0137126747293356,0.1740257194794807,7.0,5.0,C36 H74 N1 O3
A15_192144,Bacillota,True,Cer(d18:0_18:0),Cer(d18:0_18:0)+H,Cer,acylsphinganines,M+H,C,0.6754290993283554,silver,0.1357861873093926,0.1359257194794807,7.0,5.0,C36 H74 N1 O3
A15_195826,Streptophyta,False,,,,,,,,,,,,,
A15_138416,Streptophyta,False,,,,,,,,,,,,,
A15_74933,Ascomycota,False,,,,,,,,,,,,,
A15_100154,Streptophyta,True,DG(O-31:5),DG(O-31:5)+H,DG,alkyl-acyl,M+H,C,0.3132202969436326,bronze,2.016987061244939,0.0814780000000006,1.0,1.0,C34 H59 O4
A15_171196,Streptophyta,False,,,,,,,,,,,,,
A15_122624,Streptophyta,True,DG(18:2_18:3),DG(18:2_18:3)+NH4,DG,diacyl,M+NH4,B,0.2787002438285002,silver,0.564567567250067,0.0203009999999999,1.0,3.0,C39 H70 N1 O5
A15_168892,Streptophyta,False,,,,,,,,,,,,,
A15_147280,Streptophyta,False,,,,,,,,,,,,,
A15_185220,Pseudomonadota,False,,,,,,,,,,,,,
A15_49780,Streptophyta,False,,,,,,,,,,,,,
A15_118517,Streptophyta,False,,,,,,,,,,,,,
A15_182249,Basidiomycota,False,,,,,,,,,,,,,
A15_57662,Bacillota,False,,,,,,,,,,,,,
A15_39268,Streptophyta,False,,,,,,,,,,,,,
A15_49202,Methanobacteriota,False,,,,,,,,,,,,,
A15_74091,Streptophyta,False,,,,,,,,,,,,,
A15_137990,Streptophyta,False,,,,,,,,,,,,,
A15_144632,Pseudomonadota,True,PG(O-17:2_19:1),PG(O-17:2_19:1)+NH4,PG,alkyl-acyl,M+NH4,C,0.0513820830674192,bronze,2.0766579618251124,0.1937810000000013,1.0,2.0,C42 H83 N1 O9 P1
A15_118173,Streptophyta,True,TG(43:7)+O:(s),TG(43:7)+H+O:(s),TG,triacyl,M+H,C,0.1130139220664843,bronze,3.402059260155605,0.0299300000000002,1.0,2.0,C46 H75 O7
A15_31378,Streptophyta,False,,,,,,,,,,,,,
A15_163234,Streptophyta,True,Hex1Cer(d18:2_18:0),Hex1Cer(d18:2_18:0)+H,Hex1Cer,Ceramide monosaccharides,M+H,B,1.1374116486488848,gold,0.6815155118528289,0.1470395,2.0,6.0,C42 H80 N1 O8
A15_69337,Streptophyta,False,,,,,,,,,,,,,
