feature_id,consensus_mz,archlips_name,archlips_mw,archlips_formula,archlips_confidence,archlips_smiles,adduct,target_mz,mass_error_ppm,n_arch_ions,n_arch_nls,arch_ions,arch_nls,arch_detection_rate,archlips_tier,phylum,kingdom,spectral_support,evidence_basis,rt_uncertain
NEG_121663,1703.29781674,Gly-(NAcGly-)Hepta-uns-GDGT-4c,1644.27544,C100H173NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(C3)C3CCC(CCO[C@@H](COC4OC(CO)C(O)C(O)C4O)COCCC(C)CCCC(C)CCCC(C)CC/C=C(/C)CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO2)C3)OC(CO)C(O)C1O,[M+CH3COO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Gly-(NAcGly-)Octa-uns-GDGT-3a,1644.27544,C100H173NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CCCC(C)CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO[C@@H](COC3OC(CO)C(O)C(O)C3O)COC/C=C(/C)CCCC3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO2)C3)OC(CO)C(O)C1O,[M+CH3COO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Gly-(NAcGly-)Octa-uns-GDGT-3b,1644.27544,C100H173NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4OC(CO)C(O)C(O)C4O)COCCC(C)CCCC(C)CCCC(C)CC/C=C(/C)CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO2)C3)OC(CO)C(O)C1O,[M+CH3COO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Gly-(NAcGly-)Tri-uns-Homo-Me-GDGT-8,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CCC(C)CCCC(C)C3CCC(C3)C3CCC(CCO[C@@H](COC4OC(CO)C(O)C(O)C4O)COCCC4CCC(C4)C4CCC(C4)C(C)CC/C=C(/C)CC/C(C)=C\C(C)CC(C)C4CCC(C4)C4CCC(CCO2)C4)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Gly-(NAcGly-)Tetra-uns-Homo-Me-GDGT-7,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(C3)C3CCC(CCO[C@@H](COC4OC(CO)C(O)C(O)C4O)COCCC4CCC(C4)C4CCC(C4)C(C)CCCC(C)CC/C(C)=C\C(C)CC(C)C4CCC(CCC/C(C)=C\CO2)C4)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Gly-(NAcGly-)Penta-uns-Homo-Me-GDGT-6a,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4OC(CO)C(O)C(O)C4O)COCCC4CCC(C4)C4CCC(C4)C(C)CCCC(C)CC/C(C)=C\C(C)CC(C)C4CCC(CCC/C(C)=C\CO2)C4)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Gly-(NAcGly-)Penta-uns-Homo-Me-GDGT-6b,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\C(C)CC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4OC(CO)C(O)C(O)C4O)COCCC4CCC(C4)C4CCC(C4)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C4CCC(C4)C4CCC(CCO2)C4)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Gly-(NAcGly-)Hexa-uns-Homo-Me-GDGT-5a,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\C(C)CC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4OC(CO)C(O)C(O)C4O)COC/C=C(/C)CCCC4CCC(C4)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C4CCC(CCCC(C)CCO2)C4)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Gly-(NAcGly-)Hexa-uns-Homo-Me-GDGT-5b,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CCCC(C)CC/C(C)=C\C(C)C/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO[C@@H](COC3OC(CO)C(O)C(O)C3O)COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(C3)C3CCC(CCO2)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Gly-(NAcGly-)Hexa-uns-Homo-Me-GDGT-Cren,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\C(C)CC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4OC(CO)C(O)C(O)C4O)COC/C=C(/C)CCCC4CCC(C4)C(C)CC/C=C(/C)CCC4(C)CCCC(C4)C4CCC(CCC/C(C)=C\CO2)C4)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Gly-(NAcGly-)Hepta-uns-Homo-Me-GDGT-4a,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\C(C)CC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4OC(CO)C(O)C(O)C4O)COC/C=C(/C)CCCC4CCC(C4)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C4CCC(CCC/C(C)=C\CO2)C4)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Gly-(NAcGly-)Hepta-uns-Homo-Me-GDGT-4b,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CCCC(C)CC/C(C)=C\C(C)C/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO[C@@H](COC3OC(CO)C(O)C(O)C3O)COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO2)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Gly-(NAcGly-)Hepta-uns-Homo-Me-GDGT-4c,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(C3)C3CCC(CCO[C@@H](COC4OC(CO)C(O)C(O)C4O)COCCC(C)CCCC(C)CCCC(C)CC/C=C(/C)CC/C(C)=C\C(C)C/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO2)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Gly-(NAcGly-)Octa-uns-Homo-Me-GDGT-3a,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CCCC(C)CC/C(C)=C\C(C)C/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO[C@@H](COC3OC(CO)C(O)C(O)C3O)COC/C=C(/C)CCCC3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO2)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Gly-(NAcGly-)Octa-uns-Homo-Me-GDGT-3b,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4OC(CO)C(O)C(O)C4O)COCCC(C)CCCC(C)CCCC(C)CC/C=C(/C)CC/C(C)=C\C(C)C/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO2)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Tri-uns-GDGT-8,1644.27544,C100H173NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CCC(C)CCCC(C)C3CCC(C3)C3CCC(CCO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COCCC4CCC(C4)C4CCC(C4)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C4CCC(C4)C4CCC(CCO2)C4)C3)OC(CO)C(O)C1O,[M+CH3COO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Tetra-uns-GDGT-7,1644.27544,C100H173NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(C3)C3CCC(CCO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COCCC4CCC(C4)C4CCC(C4)C(C)CCCC(C)CC/C(C)=C\CCC(C)C4CCC(CCC/C(C)=C\CO2)C4)C3)OC(CO)C(O)C1O,[M+CH3COO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Penta-uns-GDGT-6a,1644.27544,C100H173NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COCCC4CCC(C4)C4CCC(C4)C(C)CCCC(C)CC/C(C)=C\CCC(C)C4CCC(CCC/C(C)=C\CO2)C4)C3)OC(CO)C(O)C1O,[M+CH3COO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Penta-uns-GDGT-6b,1644.27544,C100H173NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COCCC4CCC(C4)C4CCC(C4)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C4CCC(C4)C4CCC(CCO2)C4)C3)OC(CO)C(O)C1O,[M+CH3COO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Hexa-uns-GDGT-5a,1644.27544,C100H173NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COC/C=C(/C)CCCC4CCC(C4)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C4CCC(CCCC(C)CCO2)C4)C3)OC(CO)C(O)C1O,[M+CH3COO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Hexa-uns-GDGT-5b,1644.27544,C100H173NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CCCC(C)CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO[C@@H](COC3C(O)C(O)C(O)C3(O)CO)COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(C3)C3CCC(CCO2)C3)OC(CO)C(O)C1O,[M+CH3COO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Hepta-uns-GDGT-4a,1644.27544,C100H173NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COC/C=C(/C)CCCC4CCC(C4)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C4CCC(CCC/C(C)=C\CO2)C4)C3)OC(CO)C(O)C1O,[M+CH3COO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Hepta-uns-GDGT-4b,1644.27544,C100H173NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CCCC(C)CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO[C@@H](COC3C(O)C(O)C(O)C3(O)CO)COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO2)C3)OC(CO)C(O)C1O,[M+CH3COO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Hepta-uns-GDGT-4c,1644.27544,C100H173NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(C3)C3CCC(CCO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COCCC(C)CCCC(C)CCCC(C)CC/C=C(/C)CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO2)C3)OC(CO)C(O)C1O,[M+CH3COO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Octa-uns-GDGT-3a,1644.27544,C100H173NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CCCC(C)CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO[C@@H](COC3C(O)C(O)C(O)C3(O)CO)COC/C=C(/C)CCCC3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO2)C3)OC(CO)C(O)C1O,[M+CH3COO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Octa-uns-GDGT-3b,1644.27544,C100H173NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COCCC(C)CCCC(C)CCCC(C)CC/C=C(/C)CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO2)C3)OC(CO)C(O)C1O,[M+CH3COO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Tri-uns-Homo-Me-GDGT-8,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CCC(C)CCCC(C)C3CCC(C3)C3CCC(CCO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COCCC4CCC(C4)C4CCC(C4)C(C)CC/C=C(/C)CC/C(C)=C\C(C)CC(C)C4CCC(C4)C4CCC(CCO2)C4)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Tetra-uns-Homo-Me-GDGT-7,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(C3)C3CCC(CCO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COCCC4CCC(C4)C4CCC(C4)C(C)CCCC(C)CC/C(C)=C\C(C)CC(C)C4CCC(CCC/C(C)=C\CO2)C4)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Penta-uns-Homo-Me-GDGT-6a,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COCCC4CCC(C4)C4CCC(C4)C(C)CCCC(C)CC/C(C)=C\C(C)CC(C)C4CCC(CCC/C(C)=C\CO2)C4)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Penta-uns-Homo-Me-GDGT-6b,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\C(C)CC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COCCC4CCC(C4)C4CCC(C4)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C4CCC(C4)C4CCC(CCO2)C4)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Hexa-uns-Homo-Me-GDGT-5a,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\C(C)CC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COC/C=C(/C)CCCC4CCC(C4)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C4CCC(CCCC(C)CCO2)C4)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Hexa-uns-Homo-Me-GDGT-5b,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CCCC(C)CC/C(C)=C\C(C)C/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO[C@@H](COC3C(O)C(O)C(O)C3(O)CO)COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(C3)C3CCC(CCO2)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Hexa-uns-Homo-Me-GDGT-Cren,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\C(C)CC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COC/C=C(/C)CCCC4CCC(C4)C(C)CC/C=C(/C)CCC4(C)CCCC(C4)C4CCC(CCC/C(C)=C\CO2)C4)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Hepta-uns-Homo-Me-GDGT-4a,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\C(C)CC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COC/C=C(/C)CCCC4CCC(C4)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C4CCC(CCC/C(C)=C\CO2)C4)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Hepta-uns-Homo-Me-GDGT-4b,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CCCC(C)CC/C(C)=C\C(C)C/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO[C@@H](COC3C(O)C(O)C(O)C3(O)CO)COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO2)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Hepta-uns-Homo-Me-GDGT-4c,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(C3)C3CCC(CCO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COCCC(C)CCCC(C)CCCC(C)CC/C=C(/C)CC/C(C)=C\C(C)C/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO2)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Octa-uns-Homo-Me-GDGT-3a,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC(C)CCCC3CCC(C3)C(C)CCCC(C)CC/C(C)=C\C(C)C/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO[C@@H](COC3C(O)C(O)C(O)C3(O)CO)COC/C=C(/C)CCCC3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO2)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Octa-uns-Homo-Me-GDGT-3b,1658.29109,C101H175NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(CCC/C(C)=C\CO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COCCC(C)CCCC(C)CCCC(C)CC/C=C(/C)CC/C(C)=C\C(C)C/C(C)=C\CC/C(C)=C\CC/C(C)=C\CO2)C3)OC(CO)C(O)C1O,[M+HCOO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Tri-uns-GDGT-8,1644.27544,C100H173NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CCC(C)CCCC(C)C3CCC(C3)C3CCC(CCO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COCCC4CCC(C4)C4CCC(C4)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C4CCC(C4)C4CCC(CCO2)C4)C3)OC(CO)C(O)C1O,[M+CH3COO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,Calditol-(NAcGly-)Tetra-uns-GDGT-7,1644.27544,C100H173NO16,5,CC(=O)NC1C(OC[C@H]2COCCC3CCC(C3)C3CCC(C3)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)C3CCC(C3)C3CCC(CCO[C@@H](COC4C(O)C(O)C(O)C4(O)CO)COCCC4CCC(C4)C4CCC(C4)C(C)CCCC(C)CC/C(C)=C\CCC(C)C4CCC(CCC/C(C)=C\CO2)C4)C3)OC(CO)C(O)C1O,[M+CH3COO]-,1703.28929,5.006043336290412,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
